DateTime	UAStime	CONCN	COUNT	ABSRA	ABSRB	ABSGA	ABSGB	ABSBA	ABSBB	CHMPS	AT	RH	BATTV	OPCB4	OPCB5	OPCB6	OPCB7	OPCB8	PROBT	PRBRH	SMPFL	SMPFP	SATFL	SATFP	ABSFL	ABSFP	CHMFL	CHMFP	OPCFL	OPCFP	OPTCT	OPTCP	CONDT	CONDP	SATTT	SATTP	SATBT	SATBP	INLTT	FILLC	CABNT	CABNP	PRESS	MCPCPWR	ABSLED	CHEMPOS	MPUMP	APUMP	CPUMP	OPUMP	SAMPRPT	STATRPT	RPTLABEL	SAMPFLOW	SATFLOW	ABSFLOW	CHEMFLOW	OPCFLOW	POP
2015-04-21 09:49:12	35352	2009.0	12420	433261	479591	498153	571291	408526	479371	3	-12.52	40.98	12.7	0	0	0	0	0	-39.9	0	370	108	361	60	1600	196	1876	200	181.2	92	17.5	46	7.4	130	32.4	90	32.5	30	2.3	15914	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094910.937,1,  57.00,   1.00, 980.00,   0.00,    NaN,    NaN,   4,  24,  15,  13,   1,   0,   0,   0
2015-04-21 09:49:14	35354	2037.0	12449	432343	478573	497346	570357	405208	475460	3	-12.54	40.86	12.5	0	0	0	0	0	-39.9	0	366	109	326	61	1594	196	1850	200	172.3	94	17.5	46	7.4	130	32.4	90	32.4	60	2.2	15918	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094912.937,1,  43.00,   1.00, 981.00,  18.00,    NaN,    NaN,   5,  17,  15,   6,   0,   0,   0,   0
2015-04-21 09:49:16	35356	1991.0	11397	432746	479013	497466	570498	407685	478378	3	-12.67	40.68	12.5	0	0	0	0	0	-40.0	0	343	111	383	60	1597	196	1873	200	185.1	94	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15922	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094914.945,1,  62.00,   1.00, 980.00,   0.00,    NaN,    NaN,   5,  25,  22,  10,   0,   0,   0,   0
2015-04-21 09:49:17	35357	2078.0	11962	433733	480115	498243	571395	407987	478734	3	-12.77	40.68	12.7	0	0	0	0	0	-39.9	0	345	109	388	58	1600	196	1871	200	185.0	92	17.5	46	7.4	130	32.5	45	32.6	0	2.2	15924	6.2	0	706	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094915.937,1,  64.00,   1.00, 981.00,   6.00,    NaN,    NaN,   6,  19, ,   0,   0,   0,   0
2015-04-21 09:49:18	35358	2068.0	12275	434036	480446	498415	571584	409807	480876	3	-12.77	40.68	12.7	0	0	0	0	0	-39.9	0	355	107	378	56	1603	196	1894	200	185.1	90	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15926	6.1	0	706	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094916.937,1,  55.00,   1.00, 978.00,  27.00,    NaN,    NaN,   7,  25,  14,   9,   0,   0,   0,   0
2015-04-21 09:49:19	35359	2036.0	12804	433816	480207	498397	571566	408137	478909	3	-13.05	40.75	12.7	0	0	0	0	0	-39.9	0	377	108	328	58	1599	196	1883	200	178.5	90	17.5	46	7.4	130	32.5	45	32.5	30	2.2	15928	6.2	0	706	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094917.938,1,  59.00,   1.00, 982.00,   0.00,    NaN,   7,  24,  21,   7,   0,   0,   0,   0
2015-04-21 09:49:22	35362	2138.0	13155	432949	479239	497478	570512	408362	479174	3	-13.28	40.88	12.6	0	0	0	0	0	-39.9	0	369	109	335	59	1599	196	1873	200	178.9	91	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15934	6.2	0	706	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094920.937,1,  64.00,   1.00, 979.00,   0.00,    NaN,    NaN,   3,  29,  27,   5,   0,   0,   0,   0
2015-04-21 09:49:23	35363	2040.0	13000	432547	478798	497441	570466	408370	479185	3	-13.35	40.90	12.6	0	0	0	0	0	-39.9	0	382	110	338	61	1599	196	1879	200	178.9	91	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15936	6.2	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094921.945,1,  38.00,   1.00, 979.00,  16.00,    NaN,    NaN,   7,  1  1,   0,   0,   0,   0
2015-04-21 09:49:24	35364	2079.0	12046	432039	478228	496999	569959	407959	478697	3	-13.35	40.90	12.5	0	0	0	0	0	-39.9	0	347	109	379	60	1598	196	1867	200	177.0	92	17.6	0	7.4	130	32.3	145	32.5	30	2.2	15938	6.2	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094922.938,1,  55.00,   1.00, 980.00,   0.0N,    NaN,   6,  24,  22,   3,   0,   0,   0,   0
2015-04-21 09:49:26	35366	2026.0	12442	432267	478486	497604	570657	407927	478661	3	-13.46	40.99	12.6	0	0	0	0	0	-39.9	0	368	111	352	60	1598	196	1865	200	180.9	93	17.4	92	7.4	130	32.5	45	32.5	30	2.3	15942	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094924.938,1,  64.00,   1.00, 981.00,   0.00,    NaN,    NaN,   6,  33,  17,   8,   0,   0,   0,   0
2015-04-21 09:49:28	35368	2055.0	12106	433163	479478	497950	571053	408337	479144	3	-13.50	41.05	12.6	0	0	0	0	0	-39.9	0	353	111	370	60	1600	196	1872	200	181.7	93	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15946	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094926.937,1,  59.00,   1.00, 982.00,   0.00,    NaN,    NaN,  12,  18,  21,   8,   0,   0,   0,   0
2015-04-21 09:49:29	35369	2063.0	12415	430584	476620	496399	569269	407542	478209	3	-13.57	41.13	12.4	0	0	0	0	0	-40.0	0	360	111	359	60	1596	196	1873	200	181.9	93	17.5	46	7.4	130	32.3	145	32.5	30	2.2	15948	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094927.939,1,  70.00,   1.00, 982.00,   0.00,    NaN,    NaN,   4,  3014,   1,   0,   0,   0
2015-04-21 09:49:30	35370	1982.0	12269	431390	477515	496930	569880	406993	477562	3	-13.57	41.13	12.5	0	0	0	0	0	-39.9	0	371	111	347	62	1594	196	1865	200	180.5	92	17.4	146	7.5	130	32.5	90	32.5	60	2.3	15950	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094928.937,1,  53.00,   1.00, 979.00,   0.00,    NaN,    NaN,  10,  22,  15,   5,   1,   0,   0,   0
2015-04-21 09:49:31	35371	2071.0	11530	431997	478189	497256	570252	406558	477053	3	-13.60	41.21	12.5	0	0	0	0	0	-39.9	0	333	111	384	61	1597	196	1875	200	176.6	94	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15952	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094929.938,1,  75.00,   1.00, 983.00,   0.00,    NaN,   9,  36,  23,   7,   0,   0,   0,   0
2015-04-21 09:49:32	35372	2076.0	12270	433102	479415	497732	570805	407263	477879	3	-13.60	41.21	12.6	0	0	0	0	0	-39.9	0	354	111	365	60	1595	196	1866	200	181.4	94	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15954	6.1	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094930.937,1,  67.00,   1.00, 982.00,   0.00,    NaN,    NaN,   7,  36,  14,   8,   1,   0,   1,   0
2015-04-21 09:49:33	35373	1992.0	12610	432138	478342	497363	570383	407861	478591	3	-13.61	41.24	12.5	0	0	0	0	0	-39.9	0	379	111	340	61	1597	196	1873	200	182.4	94	17.4	92	7.4	130	32.4	90	32.5	30	2.3	15956	6.1	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094931.938,1,  78.00,   1.00, 981.00,   0.00,    NaN,    NaN,   8,  35,8,   1,   0,   0,   0
2015-04-21 09:49:34	35374	2067.0	12088	433433	479783	497724	570796	407802	478511	3	-13.61	41.24	12.6	0	0	0	0	0	-39.9	0	350	111	376	60	1597	196	1849	200	180.1	94	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15958	6.2	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094932.937,1,  61.00,   1.00, 981.00,   0.00,    NaN,    NaN,   8,  21,  26,   5,   1,   0,   0,   0
2015-04-21 09:49:35	35375	1972.0	12403	430755	476812	496304	569161	408637	479501	3	-13.63	41.35	12.4	0	0	0	0	0	-39.9	0	377	111	336	61	1598	196	1845	200	178.2	94	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15960	6.1	0	705	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094933.938,1,  66.00,   1.00, 981.00,  25.00,    NaN,    NaN,  10,  3  7,   0,   0,   0,   0
2015-04-21 09:49:36	35376	2061.0	11911	430538	476570	496105	568932	408299	479102	3	-13.63	41.35	12.4	0	0	0	0	0	-39.9	0	346	111	378	60	1592	197	1842	200	180.1	95	17.5	46	7.4	130	32.3	145	32.5	30	2.2	15962	6.1	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094934.937,1,  67.00,   1.00, 982.00,  31.00,    NaN,    NaN,   9,  30,  18,   9,   0,   0,   1,   0
2015-04-21 09:49:38	35378	2016.0	12835	431465	477599	496816	569753	407630	478313	3	-13.65	41.38	12.4	0	0	0	0	0	-40.0	0	381	112	325	58	1596	197	1844	200	178.3	93	17.4	146	7.5	130	32.5	90	32.5	60	2.3	15966	6.1	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094936.938,1,  82.00,   1.00, 979.00,   0.00,    NaN,   6,  39,  26,  10,   1,   0,   0,   0
2015-04-21 09:49:40	35380	2041.0	12836	427502	473206	494330	566888	408216	479003	3	-13.64	41.45	12.1	0	0	0	0	0	-39.9	0	377	114	346	62	1593	198	1859	200	180.1	95	17.5	46	7.4	130	32.5	45	32.5	30	2.2	15970	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094938.937,1,  67.00,   1.00, 979.00,   0.00,    NaN,    NaN,   9,  29,  17,  12,   0,   0,   0,   0
2015-04-21 09:49:42	35382	2110.0	10419	433466	479817	498312	571471	408670	479543	3	-13.64	41.53	12.7	0	0	0	0	0	-39.9	0	296	112	431	59	1598	198	1873	200	186.3	92	17.5	46	7.4	130	32.4	90	32.6	0	2.2	15974	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094940.937,1,  70.00,   1.00, 981.00,   5.aN,    NaN,   9,  33,  19,   7,   2,   0,   0,   0
2015-04-21 09:49:44	35384	2024.0	13049	433629	479998	498341	571502	408870	479779	3	-13.66	41.56	12.7	0	0	0	0	0	-39.9	0	386	110	340	58	1602	198	1866	200	180.3	91	17.5	46	7.4	130	32.4	90	32.6	0	2.2	15978	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094942.937,1,  75.00,   1.00, 980.00,  32.00,    NaN,   9,  29,  27,  10,   0,   0,   0,   0
2015-04-21 09:49:45	35385	2053.0	12924	432476	478717	497511	570548	408831	479732	3	-13.67	41.64	12.6	0	0	0	0	0	-39.9	0	377	109	349	59	1602	198	1872	200	180.5	91	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15980	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094943.945,1,  82.00,   1.00, 980.00,   0NaN,    NaN,   7,  32,  28,  15,   0,   0,   0,   0
2015-04-21 09:49:46	35386	1966.0	12373	432394	478627	497680	570744	408605	479466	3	-13.67	41.64	12.6	0	0	0	0	0	-39.9	0	377	109	346	61	1601	198	1867	200	177.6	91	17.5	46	7.4	130	32.5	45	32.5	30	2.2	15982	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094944.938,1,  71.00,   1.00, 981.00,   0.00,    NaN,    NaN,   9,  24,  23,  15,   0,   0,   0,   0
2015-04-21 09:49:47	35387	2099.0	11828	433133	479451	497702	570770	409214	480182	3	-13.69	41.67	12.6	0	0	0	0	0	-39.9	0	338	109	382	60	1601	198	1888	200	179.4	91	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15984	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094945.937,1,  63.00,   1.00, 981.00,  28.00,    NaN,   9,  23,  23,   7,   1,   0,   0,   0
2015-04-21 09:49:48	35388	2038.0	12089	432417	478655	497461	570492	408248	479042	3	-13.69	41.67	12.6	0	0	0	0	0	-39.9	0	355	109	361	59	1599	198	1876	200	178.6	91	17.5	46	7.4	130	32.4	90	32.5	30	2.2	15986	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094946.937,1,  67.00,   1.00, 981.00,  15.00,    NaN,    NaN,   7,  27,  22,  11,   0,   0,   0,   0
2015-04-21 09:49:49	35389	2030.0	12756	432152	478359	497544	570593	408454	479286	3	-13.70	41.77	12.6	0	0	0	0	0	-39.9	0	376	109	344	61	1600	198	1873	200	179.0	92	17.5	46	7.4	130	32.4	90	32.6	0	2.2	15988	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094947.939,1,  74.00,   1.00, 982.00,   0.00,    NaN,   7,  22,  36,   7,   2,   0,   0,   0
2015-04-21 09:49:50	35390	2016.0	11240	431740	477900	497143	570130	409053	479990	3	-13.70	41.77	12.5	0	0	0	0	0	-39.9	0	334	108	386	59	1599	198	1871	200	180.7	92	17.4	146	7.5	130	32.4	145	32.5	60	2.3	15990	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094948.938,1,  76.00,   1.00, 983.00,  29.00,    NaN,    NaN,   5,  38,  23,  10,   0,   0,   0,   0
2015-04-21 09:49:52	35392	2066.0	11939	432730	478998	497924	571025	407929	478667	3	-13.70	41.82	12.6	0	0	0	0	0	-39.9	0	346	111	375	61	1599	200	1867	200	181.2	95	17.5	46	7.4	130	32.5	45	32.5	30	2.2	15994	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094950.938,1,  63.00,   1.00, 983.00,   0.00,    NaN,   8,  27,  16,  12,   0,   0,   0,   0
2015-04-21 09:49:53	35393	2051.0	11803	433403	479749	498022	571143	409549	480575	3	-13.72	41.88	12.7	0	0	0	0	0	-39.9	0	345	110	375	59	1604	200	1885	200	185.2	93	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15996	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094951.937,1,  79.00,   1.00, 979.00,  27.00,    NaN,   5,  37,  26,  10,   1,   0,   0,   0
2015-04-21 09:49:54	35394	1967.0	12473	431464	477597	496936	569888	407953	478695	3	-13.72	41.88	12.5	0	0	0	0	0	-39.9	0	380	112	325	61	1600	200	1857	200	178.9	93	17.4	92	7.4	130	32.4	90	32.5	30	2.2	15998	6.1	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094952.953,1,  76.00,   1.00, 981.00,  21.00,    NaN,    NaN,  10,  32,  21,  11,   1,   1,   0,   0
2015-04-21 09:49:56	35396	2083.0	11644	431485	477624	496922	569873	407675	478367	3	-13.72	41.93	12.5	0	0	0	0	0	-39.9	0	335	112	381	60	1598	200	1862	200	179.7	93	17.4	92	7.4	130	32.4	90	32.5	30	2.2	16002	6.1	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094954.938,1,  68.00,   1.00, 981.00,  29.00,    NaN,    NaN,   7,  32,  19,   9,   1,   0,   0,   0
2015-04-21 09:49:57	35397	1998.0	12312	428477	474285	494703	567320	407701	478396	3	-13.73	41.98	12.2	0	0	0	0	0	-39.9	0	369	114	336	61	1599	200	1859	200	177.7	93	17.4	92	7.4	130	32.5	45	32.6	0	2.2	16004	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094955.937,1,  72.00,   1.00, 981.00,   0.00,    NaN,    ,  31,  19,  11,   1,   0,   0,   0
2015-04-21 09:49:58	35398	1993.0	11159	431969	478159	496969	569927	409535	480557	3	-13.73	41.98	12.5	0	0	0	0	0	-39.9	0	335	114	383	60	1602	200	1875	200	180.7	94	17.5	46	7.4	130	32.4	90	32.6	0	2.2	16006	6.1	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094956.937,1,  53.00,   1.00, 981.00,   0.00,    NaN,    NaN,   8,  27,  13,   4,   0,   1,   0,   0
2015-04-21 09:50:00	35400	2011.0	12992	432224	478442	497561	570613	409258	480235	3	-13.75	42.06	12.6	0	0	0	0	0	-39.9	0	387	113	374	58	1603	200	1875	200	181.6	92	17.4	92	7.4	130	32.4	90	32.5	30	2.2	16010	6.2	0	704	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094958.937,1,  60.00,   1.00, 982.00,  19.00,    NaN,    NaN,   3,  31,  22,   3,   1,   0,   0,   0
2015-04-21 09:50:01	35401	1926.0	12935	431526	477667	497081	570054	408003	478756	3	-13.76	42.14	12.5	0	0	0	0	0	-39.9	0	402	112	308	60	1599	200	1865	200	178.5	92	17.5	46	7.4	130	32.4	90	32.5	30	2.2	16012	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094959.938,1,  80.00,   1.00, 982.00,   0.00,    NaN,    NaN,  10,1,  10,   0,   0,   0,   0
2015-04-21 09:50:02	35402	1977.0	12231	431838	478013	497194	570189	408043	478802	3	-13.76	42.14	12.5	0	0	0	0	0	-39.9	0	371	111	358	61	1600	200	1860	200	178.0	92	17.5	46	7.4	130	32.4	90	32.5	30	2.2	16014	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095000.937,1,  71.00,   1.00, 981.00,   0.00,    NaN,    NaN,  10,  29,  25,   7,   0,   0,   0,   0
2015-04-21 09:50:03	35403	2026.0	11928	431978	478168	497027	569998	408879	479790	3	-13.76	42.17	12.5	0	0	0	0	0	-39.9	0	353	110	375	59	1600	200	1855	200	177.7	93	17.4	146	7.5	130	32.5	90	32.5	60	2.2	16016	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095001.937,1,  88.00,   1.00, 979.00,  28.00,    NaN,    NaN,  13,    11,   2,   0,   0,   0
2015-04-21 09:50:04	35404	2078.0	12997	431032	477120	497042	570014	406626	477135	3	-13.76	42.17	12.5	0	0	0	0	0	-39.9	0	375	112	322	60	1596	200	1842	200	175.4	95	17.4	146	7.5	130	32.5	90	32.5	60	2.2	16018	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095002.937,1,  69.00,   1.00, 983.00,   0.00,    NaN,    NaN,  10,  30,  17,  11,   1,   0,   0,   0
2015-04-21 09:50:06	35406	2032.0	11515	432456	478698	497353	570374	408669	479539	3	-13.77	42.22	12.5	0	0	0	0	0	-39.9	0	339	111	394	61	1600	200	1849	200	185.6	96	17.5	46	7.4	130	32.4	90	32.6	0	2.2	16022	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095004.937,1,  71.00,   1.00, 980.00,   0.00,    NaN,   6,  34,  24,   7,   0,   0,   0,   0
2015-04-21 09:50:07	35407	2032.0	11223	429217	475107	495174	567865	409119	480070	3	-13.79	42.30	12.2	0	0	0	0	0	-39.9	0	331	110	390	59	1598	200	1846	200	182.6	94	17.5	92	7.5	130	32.4	145	32.5	60	2.3	16024	6.1	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095005.937,1,  66.00,   1.00, 981.00,  21.00,    NNaN,  10,  30,  15,  11,   0,   0,   0,   0
2015-04-21 09:50:08	35408	2046.0	12372	432974	479279	498166	571309	405541	475856	3	-13.79	42.30	12.6	0	0	0	0	0	-39.9	0	362	112	340	61	1597	200	1834	200	179.4	94	17.5	46	7.4	130	32.4	90	32.6	0	2.2	16026	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095006.942,1,  51.00,   1.00, 980.00,  30.00,    NaN,    NaN,  11,  23,  12,   4,   1,   0,   0,   0
2015-04-21 09:50:10	35410	1919.0	12182	435188	481729	499319	572633	407590	478269	3	-13.80	42.35	12.8	0	0	0	0	0	-39.9	0	380	111	339	61	1603	200	1854	200	178.3	92	17.5	46	7.4	130	32.5	45	32.6	0	2.2	16030	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095008.937,1,  73.00,   1.00, 982.00,  24.00,    NaN,    NaN,   5,  38,  22,   0,
2015-04-21 09:50:12	35412	2041.0	11452	433822	480211	498396	571573	410389	481565	3	-13.80	42.41	12.7	0	0	0	0	0	-39.9	0	336	107	396	57	1601	197	1863	200	179.2	90	17.5	92	7.5	130	32.4	145	32.5	60	2.2	16034	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095010.937,1,  69.00,   1.00, 981.00,   0.00,    NaN,    NaN,   6,  29,  24,   9,   1,   0,   0,   0
2015-04-21 09:50:13	35413	2038.0	12725	432489	478737	497479	570521	406517	477010	3	-13.82	42.44	12.7	0	0	0	0	0	-39.9	0	336	107	396	57	1601	197	1863	200	179.2	90	17.5	92	7.5	130	32.4	145	32.5	60	2.2	16034	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095011.938,1,  52.00,   1.00, 981.00,   0.00,    NaN,    NaN,   5, 6,   0,   1,   0,
2015-04-21 09:50:14	35414	2028.0	12570	432430	478670	497682	570746	408354	479168	3	-13.82	42.44	12.6	0	0	0	0	0	-39.9	0	371	110	352	60	1597	197	1851	200	177.3	94	17.5	46	7.4	130	32.4	90	32.5	30	2.2	16038	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095012.937,1,  44.00,   1.00, 983.00,  25.00,    NaN,    NaN,   4,  23,  12,   5,   0,   0,   0,   0
2015-04-21 09:50:16	35416	2036.0	12136	431980	478170	497624	570684	408123	478898	3	-13.85	42.52	12.6	0	0	0	0	0	-39.9	0	357	109	368	59	1597	197	1869	200	182.2	94	17.5	46	7.4	130	32.5	45	32.5	30	2.2	16042	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095014.938,1,  68.00,   1.00, 981.00,  24.00,    NaN,    NaN,   7,  34,  18,   8,   1,   0,   0,   0
2015-04-21 09:50:17	35417	1991.0	12113	430925	477002	496528	569420	409707	480764	3	-13.86	42.55	12.4	0	0	0	0	0	-39.9	0	364	110	341	60	1599	197	1868	200	181.4	93	17.5	92	7.5	130	32.5	90	32.5	60	2.2	16044	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095015.937,1,  68.00,   1.00, 983.00,   0.00,    NaN,    NaN,   919,   9,   0,   0,   1,   0
2015-04-21 09:50:18	35418	1996.0	12400	429202	475091	495241	567941	407220	477832	3	-13.86	42.55	12.2	0	0	0	0	0	-39.9	0	372	112	322	62	1592	198	1866	200	177.6	94	17.5	92	7.5	130	32.4	145	32.5	60	2.2	16046	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095016.937,1,  62.00,   1.00, 980.00,   7.00,    NaN,    NaN,   7,  30,  16,   9,   0,   0,   0,   0
2015-04-21 09:50:19	35419	2038.0	11543	433273	479607	497957	571070	406008	476406	3	-13.88	42.64	12.6	0	0	0	0	0	-39.9	0	339	113	384	62	1593	200	1860	200	181.2	94	17.5	46	7.4	130	32.4	90	32.6	0	2.2	16048	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095017.937,1,  67.00,   1.00, 980.00,   0.00,    NaN,    NaN,   9, ,  11,   0,   0,   0,   0
2015-04-21 09:50:20	35420	2043.0	10089	433657	480034	498437	571624	408976	479898	3	-13.88	42.64	12.7	0	0	0	0	0	-39.9	0	296	112	431	60	1602	200	1890	200	188.4	92	17.5	46	7.4	130	32.5	45	32.6	0	2.2	16050	6.2	0	703	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095018.938,1,  74.00,   1.00, 981.00,  27.00,    NaN,    NaN,   7,  29,  31,   6,   1,   0,   0,   0
2015-04-21 09:50:22	35422	2003.0	12561	435674	482267	499611	572970	410498	481690	3	-13.88	42.69	12.9	0	0	0	0	0	-39.9	0	376	110	366	58	1604	200	1892	200	181.3	91	17.5	46	7.4	130	32.4	90	32.6	0	2.2	16054	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095020.937,1,  68.00,   1.00, 982.00,   9.00,    NaN,    NaN,  13,  23,  22,  10,   0,   0,   0,   0
2015-04-21 09:50:24	35424	1973.0	13187	429569	475497	495325	568042	408146	478925	3	-13.88	42.71	12.3	0	0	0	0	0	-39.9	0	400	111	295	59	1596	199	1861	200	171.4	92	17.5	46	7.4	130	32.4	90	32.5	30	2.2	16058	6.2	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095022.937,1,  83.00,   1.00, 982.00,   0.00,    NaN,    NaN,  11,  35,  28,   9,   0,   0,   0,   0
2015-04-21 09:50:26	35426	2049.0	11984	432477	478724	497422	570451	407548	478222	3	-13.90	42.77	12.5	0	0	0	0	0	-39.9	0	350	111	380	60	1595	199	1873	200	182.2	94	17.4	146	7.5	130	32.4	145	32.5	60	2.2	16062	6.1	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095024.937,1,  60.00,   1.00, 981.00,  23.00,    NaN,    NaN,   6,  27,  19,   8,   0,   0,   0,   0
2015-04-21 09:50:28	35428	2076.0	12276	433325	479662	498007	571123	405468	475769	3	-13.92	42.82	12.6	0	0	0	0	0	-40.0	0	354	113	368	62	1596	199	1864	200	183.1	94	17.4	92	7.4	130	32.5	45	32.5	30	2.2	16066	6.1	0	702	ON		3	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T095026.937,1,  61.00,   1.00, 979.00,   0.00,    NaN,    NaN,   4,  23,  24,  10,   0,   0,   0,   0
