Time_s,Status,Flow_Rate_ccps,Particle_rate_nops,12V_Mon,A1,A2,A3,Therm_1,Therm_2,TiltRef,POPS_Flow,POPS_P,ULR_AZ_Home,ULR_PD_T,ULR_Incl_x,ULR_Incl_y,ULR_Incl_T,POPS_LD_T,POPS_T_LED,POPS_LP_Set,MeanBL,stdDevBL
3512453343.527,1,1.000,150.000,12.180,0.711,3.438,0.008,-79.265,-79.242,1.190,0.045,4.531,0.083,67.789,-0.004,-0.004,-49.986,16.859,-112.196,1.000,986.000,5.000
3512453344.527,1,1.000,166.000,12.177,0.711,3.438,0.008,-79.264,-79.240,1.188,0.045,4.516,0.083,67.785,-0.004,-0.004,-49.987,16.858,-112.049,1.000,986.000,25.000
3512453345.527,1,1.000,168.000,12.188,0.710,3.438,0.008,-79.267,-79.238,1.188,0.045,4.533,0.083,67.784,-0.004,-0.004,-49.987,16.858,-111.925,1.000,987.000,0.000
3512453346.527,1,1.000,156.000,12.027,0.710,3.438,0.008,-79.266,-79.240,1.149,0.045,4.533,0.083,67.785,-0.004,-0.004,-49.987,16.858,-111.987,1.000,986.000,20.000
3512453347.527,1,1.000,171.000,12.189,0.710,3.438,0.008,-79.265,-79.238,1.174,0.045,4.524,0.083,67.781,-0.004,-0.004,-49.987,16.856,-112.028,1.000,987.000,0.000
3512453348.526,1,1.000,151.000,12.163,0.710,3.438,0.008,-79.269,-79.241,1.185,0.045,4.527,0.083,67.775,-0.004,-0.004,-49.987,16.855,-112.007,1.000,987.000,13.000
3512453349.526,1,1.000,150.000,12.174,0.710,3.438,0.008,-79.263,-79.240,1.190,0.045,4.547,0.083,67.776,-0.004,-0.004,-49.987,16.855,-111.987,1.000,987.000,18.000
3512453350.526,1,1.000,152.000,12.489,0.709,3.438,0.008,-79.266,-79.243,1.259,0.045,4.560,0.083,67.784,-0.004,-0.005,-49.987,16.854,-112.049,1.000,986.000,27.000
3512453351.527,1,1.000,165.000,12.168,0.710,3.438,0.008,-79.263,-79.242,1.218,0.045,4.543,0.083,67.772,-0.004,-0.005,-49.986,16.854,-112.091,1.000,984.000,5.000
3512453352.527,1,1.000,176.000,12.186,0.709,3.438,0.008,-79.263,-79.240,1.194,0.045,4.562,0.083,67.780,-0.004,-0.004,-49.986,16.853,-112.049,1.000,986.000,0.000
3512453353.527,1,1.000,184.000,12.168,0.709,3.437,0.008,-79.265,-79.242,1.189,0.045,4.553,0.083,67.776,-0.004,-0.004,-49.987,16.853,-112.049,1.000,987.000,0.000
3512453354.527,1,1.000,156.000,12.333,0.709,3.439,0.008,-79.264,-79.242,1.227,0.045,4.542,0.083,67.771,-0.004,-0.005,-49.986,16.851,-112.028,1.000,984.000,2.000
3512453355.526,1,1.000,137.000,12.017,0.709,3.438,0.008,-79.262,-79.240,1.168,0.045,4.568,0.083,67.772,-0.004,-0.004,-49.987,16.851,-111.966,1.000,989.000,30.000
3512453356.527,1,1.000,152.000,12.361,0.709,3.438,0.008,-79.269,-79.241,1.220,0.045,4.570,0.083,67.765,-0.004,-0.005,-49.987,16.850,-112.091,1.000,984.000,0.000
3512453357.526,1,1.000,137.000,12.468,0.709,3.438,0.008,-79.263,-79.240,1.274,0.045,4.560,0.083,67.764,-0.004,-0.005,-49.986,16.849,-111.925,1.000,986.000,27.000
3512453358.527,1,1.000,150.000,12.248,0.709,3.438,0.008,-79.270,-79.244,1.239,0.045,4.553,0.083,67.761,-0.004,-0.005,-49.987,16.850,-112.028,1.000,987.000,31.000
3512453359.526,1,1.000,153.000,12.178,0.709,3.438,0.008,-79.265,-79.247,1.205,0.045,4.531,0.083,67.746,-0.004,-0.004,-49.987,16.849,-112.028,1.000,985.000,0.000
3512453360.526,1,1.000,123.000,12.096,0.710,3.438,0.008,-79.264,-79.235,1.205,0.045,4.543,0.083,67.749,-0.004,-0.004,-49.986,16.847,-112.028,1.000,985.000,0.000
3512453361.526,1,1.000,129.000,12.251,0.710,3.438,0.008,-79.258,-79.240,1.217,0.045,4.541,0.083,67.744,-0.004,-0.005,-49.987,16.846,-112.154,1.000,986.000,13.000
3512453362.526,1,1.000,124.000,12.443,0.711,3.439,0.008,-79.266,-79.248,1.326,0.045,4.549,0.083,67.741,-0.004,-0.005,-49.986,16.845,-112.091,1.000,985.000,0.000
3512453363.526,1,1.000,126.000,12.253,0.711,3.437,0.008,-79.265,-79.245,1.249,0.045,4.521,0.083,67.739,-0.004,-0.005,-49.986,16.845,-111.863,1.000,987.000,0.000
3512453364.526,1,1.000,125.000,12.521,0.712,3.439,0.008,-79.267,-79.238,1.291,0.045,4.501,0.083,67.732,-0.004,-0.005,-49.987,16.846,-112.091,1.000,985.000,18.000
3512453365.526,1,1.000,123.000,12.199,0.712,3.438,0.008,-79.259,-79.238,1.181,0.045,4.532,0.083,67.742,-0.004,-0.004,-49.987,16.845,-111.945,1.000,985.000,23.000
3512453366.526,1,1.000,135.000,12.085,0.713,3.438,0.008,-79.261,-79.239,1.136,0.045,4.525,0.083,67.734,-0.004,-0.004,-49.986,16.844,-112.049,1.000,986.000,0.000
3512453367.527,1,1.000,158.000,12.541,0.713,3.439,0.008,-79.268,-79.238,1.238,0.045,4.556,0.083,67.737,-0.004,-0.005,-49.987,16.843,-112.007,1.000,984.000,32.000
3512453368.527,1,1.000,155.000,12.499,0.714,3.438,0.008,-79.265,-79.237,1.281,0.045,4.516,0.083,67.727,-0.004,-0.005,-49.987,16.843,-111.987,1.000,984.000,22.000
3512453369.527,1,1.000,143.000,12.504,0.714,3.439,0.008,-79.264,-79.239,1.288,0.045,4.502,0.083,67.717,-0.004,-0.005,-49.987,16.843,-112.196,1.000,985.000,0.000
3512453370.526,1,1.000,135.000,12.371,0.714,3.438,0.008,-79.269,-79.240,1.265,0.045,4.538,0.083,67.728,-0.004,-0.005,-49.987,16.843,-112.049,1.000,985.000,12.000
3512453371.526,1,1.000,140.000,12.370,0.714,3.438,0.008,-79.258,-79.239,1.224,0.045,4.565,0.083,67.725,-0.004,-0.005,-49.986,16.841,-111.884,1.000,986.000,28.000
3512453372.526,1,1.000,144.000,11.939,0.713,3.438,0.008,-79.258,-79.239,1.105,0.045,4.577,0.083,67.731,-0.004,-0.004,-49.986,16.841,-112.112,1.000,987.000,0.000
3512453373.527,1,1.000,185.000,12.101,0.713,3.438,0.008,-79.263,-79.240,1.115,0.045,4.550,0.083,67.729,-0.004,-0.004,-49.986,16.840,-112.070,1.000,985.000,0.000
3512453374.527,1,1.000,158.000,12.187,0.713,3.438,0.008,-79.258,-79.240,1.222,0.045,4.609,0.083,67.732,-0.004,-0.005,-49.986,16.839,-111.925,1.000,986.000,0.000
3512453375.526,1,1.000,145.000,12.170,0.714,3.438,0.008,-79.265,-79.239,1.196,0.045,4.581,0.083,67.725,-0.004,-0.004,-49.986,16.838,-112.070,1.000,984.000,23.000
3512453376.526,1,1.000,146.000,12.166,0.714,3.438,0.008,-79.269,-79.236,1.188,0.045,4.593,0.083,67.733,-0.004,-0.004,-49.986,16.837,-111.945,1.000,987.000,0.000
3512453377.527,1,1.000,185.000,12.181,0.714,3.438,0.008,-79.264,-79.240,1.188,0.045,4.600,0.083,67.727,-0.004,-0.004,-49.986,16.836,-112.112,1.000,986.000,0.000
3512453378.526,1,1.000,148.000,12.190,0.715,3.438,0.008,-79.270,-79.239,1.187,0.045,4.632,0.083,67.733,-0.004,-0.004,-49.986,16.836,-111.966,1.000,986.000,0.000
3512453379.527,1,1.000,158.000,12.504,0.715,3.438,0.008,-79.269,-79.240,1.256,0.045,4.629,0.083,67.733,-0.004,-0.005,-49.987,16.835,-112.154,1.000,985.000,31.000
3512453380.527,1,1.000,192.000,12.358,0.715,3.438,0.008,-79.261,-79.240,1.254,0.045,4.625,0.083,67.732,-0.004,-0.005,-49.986,16.834,-111.925,1.000,984.000,0.000
3512453381.527,1,1.000,151.000,12.201,0.715,3.438,0.008,-79.264,-79.235,1.243,0.045,4.650,0.083,67.731,-0.004,-0.005,-49.986,16.832,-112.070,1.000,987.000,0.000
3512453382.527,1,1.000,171.000,12.354,0.715,3.439,0.008,-79.267,-79.244,1.272,0.045,4.664,0.083,67.731,-0.004,-0.005,-49.986,16.830,-112.091,1.000,988.000,22.000
3512453383.527,1,1.000,177.000,12.353,0.715,3.437,0.008,-79.263,-79.240,1.225,0.045,4.654,0.083,67.725,-0.004,-0.005,-49.986,16.832,-111.987,1.000,986.000,0.000
3512453384.527,1,1.000,169.000,12.368,0.715,3.438,0.008,-79.262,-79.240,1.204,0.045,4.672,0.083,67.733,-0.004,-0.004,-49.987,16.832,-112.070,1.000,985.000,24.000
3512453385.527,1,1.000,149.000,12.525,0.715,3.439,0.008,-79.269,-79.245,1.306,0.045,4.682,0.083,67.729,-0.004,-0.005,-49.987,16.830,-112.007,1.000,985.000,28.000
3512453386.527,1,1.000,172.000,12.516,0.715,3.438,0.008,-79.269,-79.241,1.333,0.045,4.679,0.083,67.731,-0.005,-0.005,-49.986,16.829,-111.925,1.000,984.000,0.000
3512453387.527,1,1.000,182.000,11.955,0.715,3.438,0.008,-79.265,-79.234,1.141,0.045,4.654,0.083,67.718,-0.004,-0.004,-49.986,16.830,-112.091,1.000,984.000,28.000
3512453388.528,1,1.000,210.000,11.938,0.715,3.437,0.008,-79.265,-79.245,1.113,0.045,4.668,0.083,67.717,-0.004,-0.004,-49.986,16.829,-112.007,1.000,985.000,25.000
3512453389.527,1,1.000,163.000,12.245,0.715,3.438,0.008,-79.269,-79.246,1.180,0.045,4.678,0.083,67.721,-0.004,-0.004,-49.986,16.828,-112.133,1.000,983.000,21.000
3512453390.527,1,1.000,165.000,12.343,0.715,3.438,0.008,-79.263,-79.244,1.178,0.045,4.661,0.083,67.711,-0.004,-0.004,-49.987,16.827,-112.112,1.000,984.000,23.000
3512453391.527,1,1.000,175.000,12.113,0.715,3.438,0.008,-79.265,-79.239,1.203,0.045,4.671,0.083,67.717,-0.004,-0.004,-49.987,16.826,-112.007,1.000,984.000,0.000
3512453392.527,1,1.000,196.000,11.984,0.715,3.437,0.008,-79.263,-79.243,1.188,0.045,4.651,0.083,67.706,-0.004,-0.004,-49.986,16.826,-112.112,1.000,986.000,20.000
3512453393.527,1,1.000,196.000,12.488,0.716,3.438,0.008,-79.266,-79.244,1.301,0.045,4.648,0.083,67.705,-0.004,-0.005,-49.987,16.826,-112.028,1.000,985.000,0.000
3512453394.527,1,1.000,158.000,11.956,0.716,3.437,0.008,-79.265,-79.243,1.218,0.045,4.624,0.083,67.697,-0.004,-0.005,-49.986,16.826,-111.966,1.000,986.000,32.000
3512453395.527,1,1.000,182.000,12.365,0.717,3.438,0.008,-79.264,-79.244,1.254,0.045,4.637,0.083,67.696,-0.004,-0.005,-49.987,16.825,-112.028,1.000,984.000,0.000
3512453396.527,1,1.000,182.000,11.945,0.717,3.437,0.008,-79.262,-79.240,1.100,0.045,4.647,0.083,67.695,-0.004,-0.004,-49.986,16.823,-112.070,1.000,986.000,29.000
3512453397.527,1,1.000,182.000,12.111,0.717,3.437,0.008,-79.269,-79.239,1.143,0.045,4.645,0.083,67.695,-0.004,-0.004,-49.986,16.823,-111.884,1.000,985.000,0.000
3512453398.527,1,1.000,158.000,12.257,0.717,3.438,0.008,-79.267,-79.242,1.226,0.045,4.661,0.083,67.694,-0.004,-0.005,-49.987,16.823,-112.112,1.000,985.000,0.000
3512453399.527,1,1.000,188.000,12.173,0.717,3.438,0.008,-79.267,-79.238,1.191,0.045,4.643,0.083,67.689,-0.004,-0.004,-49.986,16.823,-112.070,1.000,984.000,18.000
3512453400.527,1,1.000,163.000,12.169,0.717,3.438,0.008,-79.270,-79.243,1.169,0.045,4.660,0.083,67.691,-0.004,-0.004,-49.987,16.821,-112.112,1.000,986.000,0.000
3512453401.527,1,1.000,164.000,12.062,0.717,3.437,0.008,-79.260,-79.238,1.185,0.045,4.688,0.083,67.692,-0.004,-0.004,-49.986,16.821,-111.966,1.000,987.000,15.000
3512453402.527,1,1.000,180.000,12.306,0.717,3.438,0.008,-79.263,-79.233,1.248,0.045,4.708,0.083,67.698,-0.004,-0.005,-49.986,16.820,-111.987,1.000,987.000,0.000
3512453403.527,1,1.000,199.000,12.286,0.717,3.438,0.008,-79.267,-79.242,1.169,0.045,4.713,0.083,67.695,-0.004,-0.004,-49.986,16.819,-112.028,1.000,985.000,25.000
3512453404.527,1,1.000,165.000,12.274,0.716,3.438,0.008,-79.260,-79.240,1.166,0.045,4.752,0.083,67.701,-0.004,-0.004,-49.987,16.818,-112.028,1.000,987.000,0.000
3512453405.527,1,1.000,158.000,12.021,0.716,3.437,0.008,-79.265,-79.244,1.118,0.045,4.770,0.083,67.701,-0.004,-0.004,-49.987,16.818,-111.904,1.000,985.000,0.000
3512453406.527,1,1.000,195.000,12.054,0.716,3.437,0.008,-79.263,-79.240,1.147,0.045,4.728,0.083,67.688,-0.004,-0.004,-49.986,16.817,-111.925,1.000,986.000,6.000
3512453407.527,1,1.000,154.000,12.385,0.716,3.438,0.008,-79.268,-79.241,1.268,0.045,4.721,0.083,67.688,-0.004,-0.005,-49.986,16.816,-111.966,1.000,987.000,24.000
3512453408.527,1,1.000,167.000,12.252,0.716,3.438,0.008,-79.255,-79.240,1.263,0.045,4.743,0.083,67.696,-0.004,-0.005,-49.987,16.815,-112.049,1.000,984.000,15.000
3512453409.527,1,1.000,171.000,12.385,0.716,3.438,0.008,-79.266,-79.243,1.284,0.045,4.767,0.083,67.703,-0.004,-0.005,-49.986,16.815,-112.070,1.000,986.000,0.000
3512453410.527,1,1.000,156.000,12.105,0.716,3.437,0.008,-79.262,-79.241,1.154,0.045,4.759,0.083,67.693,-0.004,-0.004,-49.987,16.814,-111.966,1.000,986.000,0.000
3512453411.527,1,1.000,173.000,12.251,0.715,3.437,0.008,-79.260,-79.240,1.199,0.045,4.784,0.083,67.704,-0.004,-0.004,-49.987,16.813,-111.966,1.000,985.000,14.000
3512453412.527,1,1.000,151.000,12.238,0.716,3.438,0.008,-79.267,-79.244,1.216,0.045,4.774,0.083,67.695,-0.004,-0.005,-49.987,16.813,-112.133,1.000,986.000,0.000
3512453413.527,1,1.000,163.000,11.975,0.716,3.437,0.008,-79.270,-79.248,1.178,0.045,4.761,0.083,67.686,-0.004,-0.004,-49.986,16.811,-111.782,1.000,987.000,8.000
3512453414.527,1,1.000,183.000,12.365,0.716,3.438,0.008,-79.261,-79.240,1.248,0.045,4.772,0.083,67.685,-0.004,-0.005,-49.987,16.810,-111.987,1.000,986.000,0.000
3512453415.527,1,1.000,187.000,12.114,0.717,3.437,0.008,-79.265,-79.239,1.159,0.045,4.783,0.083,67.685,-0.004,-0.004,-49.987,16.810,-112.028,1.000,984.000,0.000
3512453416.527,1,1.000,177.000,12.455,0.716,3.438,0.008,-79.262,-79.239,1.290,0.045,4.764,0.083,67.680,-0.004,-0.005,-49.987,16.809,-111.925,1.000,985.000,24.000
3512453417.527,1,1.000,188.000,12.101,0.716,3.438,0.008,-79.266,-79.236,1.202,0.045,4.791,0.083,67.679,-0.004,-0.004,-49.987,16.808,-111.904,1.000,985.000,17.000
3512453418.527,1,1.000,170.000,11.941,0.716,3.436,0.008,-79.257,-79.243,1.087,0.045,4.761,0.083,67.671,-0.004,-0.004,-49.986,16.808,-111.925,1.000,985.000,5.000
3512453419.527,1,1.000,165.000,12.123,0.716,3.437,0.008,-79.263,-79.236,1.161,0.045,4.784,0.083,67.670,-0.004,-0.004,-49.987,16.808,-112.070,1.000,984.000,30.000
3512453420.527,1,1.000,161.000,12.493,0.717,3.438,0.008,-79.272,-79.243,1.242,0.045,4.777,0.083,67.670,-0.004,-0.005,-49.986,16.807,-112.175,1.000,986.000,0.000
3512453421.527,1,1.000,163.000,12.198,0.716,3.438,0.008,-79.264,-79.237,1.213,0.045,4.793,0.083,67.676,-0.004,-0.004,-49.986,16.806,-111.863,1.000,985.000,31.000
3512453422.527,1,1.000,171.000,12.195,0.716,3.438,0.008,-79.266,-79.249,1.251,0.045,4.794,0.083,67.671,-0.004,-0.005,-49.986,16.806,-112.091,1.000,984.000,15.000
3512453423.527,1,1.000,154.000,12.031,0.717,3.437,0.008,-79.257,-79.239,1.136,0.045,4.750,0.083,67.654,-0.004,-0.004,-49.986,16.806,-112.049,1.000,985.000,26.000
3512453424.527,1,1.000,170.000,12.003,0.717,3.437,0.008,-79.263,-79.239,1.098,0.045,4.728,0.083,67.651,-0.004,-0.004,-49.986,16.805,-111.925,1.000,983.000,17.000
3512453425.527,1,1.000,176.000,12.166,0.717,3.438,0.008,-79.272,-79.243,1.210,0.045,4.781,0.083,67.660,-0.004,-0.004,-49.986,16.805,-112.028,1.000,983.000,19.000
3512453426.526,1,1.000,143.000,12.498,0.717,3.438,0.008,-79.266,-79.240,1.262,0.045,4.774,0.083,67.656,-0.004,-0.005,-49.987,16.805,-112.133,1.000,985.000,29.000
3512453427.527,1,1.000,152.000,12.482,0.717,3.438,0.008,-79.267,-79.245,1.289,0.045,4.762,0.083,67.651,-0.004,-0.005,-49.986,16.804,-111.966,1.000,985.000,0.000
3512453428.527,1,1.000,143.000,12.124,0.717,3.437,0.008,-79.266,-79.239,1.260,0.045,4.723,0.083,67.638,-0.004,-0.005,-49.987,16.803,-112.070,1.000,983.000,29.000
3512453429.527,1,1.000,158.000,12.443,0.718,3.438,0.008,-79.267,-79.236,1.214,0.045,4.741,0.083,67.636,-0.004,-0.004,-49.986,16.802,-112.238,1.000,986.000,0.000
3512453430.526,1,1.000,147.000,12.008,0.717,3.437,0.008,-79.271,-79.242,1.208,0.045,4.776,0.083,67.642,-0.004,-0.004,-49.987,16.802,-112.028,1.000,985.000,0.000
3512453431.527,1,1.000,153.000,12.112,0.717,3.437,0.008,-79.258,-79.245,1.197,0.045,4.785,0.083,67.646,-0.004,-0.004,-49.986,16.802,-112.028,1.000,983.000,0.000
3512453432.527,1,1.000,149.000,12.365,0.717,3.438,0.008,-79.258,-79.243,1.276,0.045,4.791,0.083,67.657,-0.004,-0.005,-49.987,16.802,-111.987,1.000,984.000,0.000
3512453433.526,1,1.000,143.000,12.217,0.716,3.437,0.008,-79.266,-79.243,1.258,0.045,4.826,0.083,67.658,-0.004,-0.005,-49.986,16.800,-111.987,1.000,982.000,0.000
3512453434.527,1,1.000,155.000,11.781,0.715,3.437,0.008,-79.256,-79.241,1.136,0.045,4.817,0.083,67.656,-0.004,-0.004,-49.987,16.799,-112.070,1.000,985.000,15.000
3512453435.526,1,1.000,126.000,12.374,0.715,3.438,0.008,-79.272,-79.246,1.227,0.045,4.808,0.083,67.643,-0.004,-0.005,-49.987,16.798,-111.987,1.000,986.000,0.000
3512453436.526,1,1.000,117.000,12.526,0.714,3.438,0.008,-79.265,-79.238,1.308,0.045,4.815,0.083,67.644,-0.004,-0.005,-49.987,16.797,-112.049,1.000,985.000,21.000
3512453437.526,1,1.000,133.000,11.961,0.714,3.437,0.008,-79.266,-79.238,1.134,0.045,4.808,0.083,67.638,-0.004,-0.004,-49.986,16.796,-111.884,1.000,986.000,0.000
3512453438.526,1,1.000,144.000,11.953,0.714,3.437,0.008,-79.268,-79.244,1.143,0.045,4.822,0.083,67.642,-0.004,-0.004,-49.987,16.797,-111.987,1.000,987.000,0.000
3512453439.526,1,1.000,116.000,12.504,0.713,3.438,0.008,-79.263,-79.242,1.220,0.045,4.821,0.083,67.642,-0.004,-0.005,-49.987,16.797,-111.987,1.000,986.000,9.000
3512453440.526,1,1.000,130.000,12.184,0.712,3.437,0.008,-79.262,-79.237,1.202,0.045,4.839,0.083,67.645,-0.004,-0.004,-49.986,16.796,-112.049,1.000,988.000,0.000
3512453441.526,1,1.000,137.000,11.986,0.711,3.437,0.008,-79.265,-79.242,1.188,0.045,4.819,0.083,67.641,-0.004,-0.004,-49.987,16.795,-111.925,1.000,986.000,0.000
3512453442.526,1,1.000,141.000,12.275,0.711,3.437,0.008,-79.264,-79.243,1.179,0.045,4.814,0.083,67.633,-0.004,-0.004,-49.987,16.793,-112.049,1.000,984.000,0.000
3512453443.526,1,1.000,146.000,12.078,0.711,3.437,0.008,-79.265,-79.243,1.121,0.045,4.780,0.083,67.617,-0.004,-0.004,-49.987,16.792,-111.987,1.000,987.000,19.000
3512453444.526,1,1.000,137.000,12.110,0.711,3.437,0.008,-79.268,-79.244,1.192,0.045,4.783,0.083,67.613,-0.004,-0.004,-49.987,16.791,-111.966,1.000,985.000,0.000
3512453445.526,1,1.000,145.000,12.088,0.710,3.437,0.008,-79.262,-79.240,1.150,0.045,4.780,0.083,67.609,-0.004,-0.004,-49.986,16.793,-112.091,1.000,983.000,14.000
3512453446.526,1,1.000,136.000,12.096,0.711,3.437,0.008,-79.263,-79.240,1.136,0.045,4.736,0.083,67.592,-0.004,-0.004,-49.986,16.791,-112.196,1.000,987.000,0.000
3512453447.526,1,1.000,140.000,12.352,0.711,3.437,0.008,-79.266,-79.244,1.208,0.045,4.757,0.083,67.593,-0.004,-0.004,-49.987,16.790,-111.987,1.000,984.000,23.000
3512453448.526,1,1.000,128.000,12.307,0.711,3.437,0.008,-79.263,-79.244,1.251,0.045,4.667,0.083,67.578,-0.004,-0.005,-49.987,16.791,-112.007,1.000,984.000,32.000
3512453449.526,1,1.000,134.000,12.366,0.711,3.438,0.008,-79.261,-79.241,1.292,0.045,4.669,0.083,67.571,-0.004,-0.005,-49.987,16.790,-111.884,1.000,985.000,18.000
3512453450.527,1,1.000,152.000,11.982,0.711,3.436,0.008,-79.264,-79.239,1.220,0.045,4.647,0.083,67.562,-0.004,-0.005,-49.986,16.790,-112.028,1.000,985.000,23.000
3512453451.526,1,1.000,134.000,12.359,0.711,3.437,0.008,-79.268,-79.237,1.235,0.045,4.607,0.083,67.557,-0.004,-0.005,-49.986,16.790,-112.028,1.000,986.000,16.000
3512453452.526,1,1.000,129.000,11.887,0.712,3.437,0.008,-79.264,-79.244,1.141,0.045,4.627,0.083,67.556,-0.004,-0.004,-49.987,16.790,-112.049,1.000,984.000,29.000
3512453453.526,1,1.000,135.000,12.164,0.713,3.437,0.008,-79.269,-79.240,1.168,0.045,4.686,0.083,67.560,-0.004,-0.004,-49.987,16.789,-111.925,1.000,985.000,9.000
3512453454.527,1,1.000,181.000,12.380,0.713,3.437,0.008,-79.261,-79.242,1.234,0.045,4.675,0.083,67.556,-0.004,-0.005,-49.987,16.789,-111.904,1.000,984.000,20.000
3512453455.527,1,1.000,154.000,12.360,0.714,3.437,0.008,-79.269,-79.240,1.274,0.045,4.665,0.083,67.552,-0.004,-0.005,-49.986,16.788,-112.007,1.000,987.000,26.000
3512453456.527,1,1.000,178.000,12.513,0.714,3.437,0.008,-79.264,-79.241,1.334,0.045,4.654,0.083,67.548,-0.005,-0.005,-49.986,16.787,-112.112,1.000,987.000,0.000
3512453457.527,1,1.000,173.000,12.243,0.715,3.437,0.008,-79.263,-79.244,1.188,0.045,4.697,0.083,67.558,-0.004,-0.004,-49.987,16.786,-112.070,1.000,984.000,19.000
3512453458.527,1,1.000,182.000,12.247,0.715,3.436,0.008,-79.271,-79.241,1.205,0.045,4.693,0.083,67.554,-0.004,-0.004,-49.987,16.786,-112.070,1.000,984.000,11.000
3512453459.527,1,1.000,169.000,11.890,0.716,3.436,0.008,-79.269,-79.240,1.122,0.045,4.747,0.083,67.565,-0.004,-0.004,-49.986,16.787,-111.966,1.000,985.000,26.000
3512453460.527,1,1.000,182.000,11.861,0.716,3.436,0.008,-79.268,-79.246,1.086,0.045,4.760,0.083,67.569,-0.004,-0.004,-49.986,16.784,-112.049,1.000,984.000,0.000
3512453461.527,1,1.000,180.000,12.389,0.717,3.437,0.008,-79.262,-79.236,1.197,0.045,4.770,0.083,67.563,-0.004,-0.004,-49.986,16.784,-112.112,1.000,985.000,30.000
3512453462.527,1,1.000,178.000,12.101,0.717,3.437,0.008,-79.262,-79.243,1.211,0.045,4.799,0.083,67.572,-0.004,-0.004,-49.986,16.783,-111.945,1.000,984.000,30.000
3512453463.527,1,1.000,163.000,12.252,0.717,3.437,0.008,-79.266,-79.242,1.214,0.045,4.815,0.083,67.569,-0.004,-0.004,-49.986,16.782,-111.987,1.000,984.000,0.000
3512453464.528,1,1.000,210.000,12.371,0.717,3.437,0.008,-79.262,-79.245,1.267,0.045,4.821,0.083,67.575,-0.004,-0.005,-49.987,16.781,-112.091,1.000,985.000,0.000
3512453465.527,1,1.000,179.000,12.382,0.717,3.437,0.008,-79.267,-79.240,1.285,0.045,4.805,0.083,67.563,-0.004,-0.005,-49.987,16.780,-112.112,1.000,985.000,30.000
3512453466.527,1,1.000,180.000,12.373,0.717,3.436,0.008,-79.255,-79.244,1.265,0.045,4.839,0.083,67.572,-0.004,-0.005,-49.987,16.780,-111.904,1.000,985.000,17.000
3512453467.527,1,1.000,161.000,12.273,0.717,3.437,0.008,-79.260,-79.242,1.232,0.045,4.807,0.083,67.564,-0.004,-0.005,-49.986,16.779,-111.945,1.000,986.000,32.000
3512453468.527,1,1.000,171.000,12.255,0.717,3.437,0.008,-79.263,-79.239,1.221,0.045,4.834,0.083,67.572,-0.004,-0.005,-49.986,16.779,-112.070,1.000,985.000,24.000
3512453469.528,1,1.000,184.000,12.263,0.716,3.437,0.008,-79.266,-79.247,1.216,0.045,4.859,0.083,67.576,-0.004,-0.004,-49.987,16.778,-112.028,1.000,984.000,17.000
3512453470.527,1,1.000,166.000,12.258,0.716,3.437,0.008,-79.265,-79.240,1.212,0.045,4.857,0.083,67.578,-0.004,-0.004,-49.986,16.777,-112.070,1.000,983.000,15.000
3512453471.527,1,1.000,176.000,12.249,0.717,3.437,0.008,-79.261,-79.242,1.213,0.045,4.852,0.083,67.574,-0.004,-0.004,-49.987,16.776,-112.112,1.000,987.000,23.000
3512453472.527,1,1.000,198.000,12.263,0.717,3.437,0.008,-79.265,-79.242,1.213,0.045,4.855,0.083,67.567,-0.004,-0.004,-49.987,16.776,-112.007,1.000,985.000,0.000
3512453473.527,1,1.000,182.000,12.181,0.717,3.437,0.008,-79.262,-79.243,1.186,0.045,4.856,0.083,67.569,-0.004,-0.004,-49.987,16.776,-112.112,1.000,985.000,0.000
3512453474.527,1,1.000,180.000,12.196,0.716,3.437,0.008,-79.266,-79.243,1.177,0.045,4.869,0.083,67.569,-0.004,-0.004,-49.987,16.776,-111.966,1.000,988.000,0.000
3512453475.527,1,1.000,174.000,12.377,0.716,3.437,0.008,-79.263,-79.243,1.216,0.045,4.860,0.083,67.566,-0.004,-0.004,-49.987,16.775,-112.070,1.000,985.000,0.000
3512453476.527,1,1.000,169.000,12.181,0.716,3.437,0.008,-79.269,-79.246,1.203,0.045,4.845,0.083,67.561,-0.004,-0.004,-49.986,16.774,-111.925,1.000,986.000,0.000
3512453477.527,1,1.000,172.000,11.903,0.716,3.436,0.008,-79.265,-79.239,1.118,0.045,4.840,0.083,67.550,-0.004,-0.004,-49.987,16.774,-112.007,1.000,985.000,29.000
3512453478.527,1,1.000,182.000,12.172,0.716,3.437,0.008,-79.271,-79.245,1.150,0.045,4.851,0.083,67.551,-0.004,-0.004,-49.987,16.772,-112.112,1.000,984.000,0.000
3512453479.527,1,1.000,180.000,12.204,0.716,3.437,0.008,-79.271,-79.239,1.171,0.045,4.863,0.083,67.553,-0.004,-0.004,-49.987,16.772,-112.133,1.000,984.000,30.000
3512453480.527,1,1.000,162.000,12.176,0.716,3.437,0.008,-79.265,-79.241,1.174,0.045,4.862,0.083,67.555,-0.004,-0.004,-49.986,16.772,-111.966,1.000,986.000,0.000
3512453481.527,1,1.000,175.000,12.164,0.716,3.437,0.008,-79.265,-79.241,1.176,0.045,4.860,0.083,67.548,-0.004,-0.004,-49.986,16.771,-112.133,1.000,984.000,24.000
